,Subject,Predicate,Object,SubjectTerm,PredicateTerm,ObjectTerm,Domain,Domain Version
2198,http://purl.org/iot/vocab/m3-lite#Candela,http://www.w3.org/2000/01/rdf-schema#label,Candela,Candela,label,Candela,lov_fiesta-iot,v1-0-2
2199,http://purl.org/iot/vocab/m3-lite#Step,http://www.w3.org/2000/01/rdf-schema#comment,It is a measure of number of Step taken.,Step,comment,It is a measure of number of Step taken.,lov_fiesta-iot,v1-0-2
2200,http://purl.org/iot/vocab/m3-lite#Emotion,http://www.w3.org/2000/01/rdf-schema#label,Emotion DOI,Emotion,label,Emotion DOI,lov_fiesta-iot,v1-0-2
2201,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#Rectangle,http://www.w3.org/2000/01/rdf-schema#comment,Teh coverage is made up by giving two points which are the oposite corners of a rentangle.,Rectangle,comment,Teh coverage is made up by giving two points which are the oposite corners of a rentangle.,lov_fiesta-iot,v1-0-2
2202,http://purl.org/iot/vocab/m3-lite#BloodPressure,http://www.w3.org/2000/01/rdf-schema#comment,Measure of the pressure in your blood vessels when your heart rests between beats.,BloodPressure,comment,Measure of the pressure in your blood vessels when your heart rests between beats.,lov_fiesta-iot,v1-0-2
2203,http://purl.org/iot/vocab/m3-lite#Sirens,http://www.w3.org/2000/01/rdf-schema#comment,"When source of the sound were sirens either from ambulence, police car or factory etc.",Sirens,comment,"When source of the sound were sirens either from ambulence, police car or factory etc.",lov_fiesta-iot,v1-0-2
2204,http://purl.org/iot/vocab/m3-lite#Gram,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#Unit,Gram,subClassOf,Unit,lov_fiesta-iot,v1-0-2
2205,http://purl.org/iot/vocab/m3-lite#GramPerLiter,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#Unit,GramPerLiter,subClassOf,Unit,lov_fiesta-iot,v1-0-2
2206,http://purl.org/iot/vocab/m3-lite#ProximitySensor,http://www.w3.org/2000/01/rdf-schema#label,Proximity Sensor,ProximitySensor,label,Proximity Sensor,lov_fiesta-iot,v1-0-2
2207,http://purl.org/iot/vocab/m3-lite#Year,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://sweet.jpl.nasa.gov/ontology/units.owl#year,Year,seeAlso,year,lov_fiesta-iot,v1-0-2
2208,ub350bL358C26,http://www.w3.org/2002/07/owl#someValuesFrom,http://purl.org/iot/vocab/m3-lite#Weather,ub350bL358C26,someValuesFrom,Weather,lov_fiesta-iot,v1-0-2
2209,http://purl.org/iot/vocab/m3-lite#LuminousIntensity,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,LuminousIntensity,type,Class,lov_fiesta-iot,v1-0-2
2210,http://purl.oclc.org/NET/ssnx/ssn#System,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL770C26,System,subClassOf,ub350bL770C26,lov_fiesta-iot,v1-0-2
2211,http://data.qudt.org/qudt/owl/1.0.0/unit.owl#DegreeAngle,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,DegreeAngle,type,Class,lov_fiesta-iot,v1-0-2
2212,http://www.onem2m.org/ontology/Base_Ontology/base_ontology#Service,http://www.w3.org/2000/01/rdf-schema#comment,http://purl.oclc.org/NET/ssnx/ssn#Observation,Service,comment,Observation,lov_fiesta-iot,v1-0-2
2213,http://purl.org/iot/vocab/m3-lite#ConductivitySensor,http://www.w3.org/2000/01/rdf-schema#label,Conductivity Sensor,ConductivitySensor,label,Conductivity Sensor,lov_fiesta-iot,v1-0-2
2214,http://purl.org/iot/vocab/m3-lite#CoffeeMachine,http://www.w3.org/2000/01/rdf-schema#label,"Coffee Machine, Coffee Maker Actuating Device",CoffeeMachine,label,"Coffee Machine, Coffee Maker Actuating Device",lov_fiesta-iot,v1-0-2
2215,http://purl.org/iot/vocab/m3-lite#Wout,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Wout,type,Class,lov_fiesta-iot,v1-0-2
2216,http://purl.org/iot/vocab/m3-lite#Animals,http://www.w3.org/2000/01/rdf-schema#label,Animals as Sound Source,Animals,label,Animals as Sound Source,lov_fiesta-iot,v1-0-2
2217,http://purl.org/iot/vocab/m3-lite#FrequencySensor,http://www.w3.org/2000/01/rdf-schema#label,Frequency Sensor,FrequencySensor,label,Frequency Sensor,lov_fiesta-iot,v1-0-2
2218,http://purl.org/iot/vocab/m3-lite#Cupboard,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL201C26,Cupboard,subClassOf,ub350bL201C26,lov_fiesta-iot,v1-0-2
2219,http://purl.org/iot/vocab/m3-lite#RevolutionsPerMinute,http://www.w3.org/2000/01/rdf-schema#label,Revolutions Per Minute,RevolutionsPerMinute,label,Revolutions Per Minute,lov_fiesta-iot,v1-0-2
2220,http://purl.org/iot/vocab/m3-lite#AlcoholLevelSensor,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL329C26,AlcoholLevelSensor,subClassOf,ub350bL329C26,lov_fiesta-iot,v1-0-2
2221,http://purl.org/iot/vocab/m3-lite#Kilogram,http://www.w3.org/2000/01/rdf-schema#comment,"The SI unit of mass, it is equal to the mass of the international prototype of the kilogram.",Kilogram,comment,"The SI unit of mass, it is equal to the mass of the international prototype of the kilogram.",lov_fiesta-iot,v1-0-2
2222,http://purl.org/iot/vocab/m3-lite#MicroWattPerSquareCentiMeter,http://www.w3.org/2000/01/rdf-schema#label,"Microwatt Per Square Centimetre, Microwatt Per Square Centimeter",MicroWattPerSquareCentiMeter,label,"Microwatt Per Square Centimetre, Microwatt Per Square Centimeter",lov_fiesta-iot,v1-0-2
2223,ub350bL2234C30,http://www.w3.org/2002/07/owl#onProperty,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#hasUnit,ub350bL2234C30,onProperty,hasUnit,lov_fiesta-iot,v1-0-2
2224,http://purl.oclc.org/NET/ssnx/ssn#Sensor,http://www.w3.org/2000/01/rdf-schema#comment,"A sensor can do (implements) sensing: that is, a sensor is any entity that can follow a sensing method and thus observe some Property of a FeatureOfInterest.  Sensors may be physical devices, computational methods, a laboratory setup with a person following a method, or any other thing that can follow a Sensing Method to observe a Property.",Sensor,comment,"A sensor can do (implements) sensing: that is, a sensor is any entity that can follow a sensing method and thus observe some Property of a FeatureOfInterest.  Sensors may be physical devices, computational methods, a laboratory setup with a person following a method, or any other thing that can follow a Sensing Method to observe a Property.",lov_fiesta-iot,v1-0-2
2225,http://purl.org/iot/vocab/m3-lite#ThrottleSensor,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.oclc.org/NET/ssnx/ssn#SensingDevice,ThrottleSensor,subClassOf,SensingDevice,lov_fiesta-iot,v1-0-2
2226,ub350bL887C26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,ub350bL887C26,type,Restriction,lov_fiesta-iot,v1-0-2
2227,http://purl.org/iot/vocab/m3-lite#Inch,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#Meter,Inch,subClassOf,Meter,lov_fiesta-iot,v1-0-2
2228,http://purl.org/iot/vocab/m3-lite#HeartBeatSensor,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.oclc.org/NET/ssnx/ssn#SensingDevice,HeartBeatSensor,subClassOf,SensingDevice,lov_fiesta-iot,v1-0-2
2229,http://purl.org/iot/vocab/m3-lite#ElectricField1800MHz,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,ElectricField1800MHz,type,Class,lov_fiesta-iot,v1-0-2
2230,http://purl.org/iot/vocab/m3-lite#ElectricField,http://www.w3.org/2000/01/rdf-schema#comment,Electric field is the electric force per unit charge.,ElectricField,comment,Electric field is the electric force per unit charge.,lov_fiesta-iot,v1-0-2
2231,ub350bL1308C26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,ub350bL1308C26,type,Restriction,lov_fiesta-iot,v1-0-2
2232,http://purl.org/iot/vocab/m3-lite#RoadTemperature,http://www.w3.org/2000/01/rdf-schema#comment,Temperature of the road.,RoadTemperature,comment,Temperature of the road.,lov_fiesta-iot,v1-0-2
2233,http://purl.org/iot/vocab/m3-lite#Index,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#Unit,Index,subClassOf,Unit,lov_fiesta-iot,v1-0-2
2234,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#ActuatingDevice,http://www.w3.org/2000/01/rdf-schema#comment,"Device that can actuate over an object or QuantityKind (e.g., switch on/off the light).",ActuatingDevice,comment,off the light).,lov_fiesta-iot,v1-0-2
2235,http://purl.org/iot/vocab/m3-lite#GyroscopeSensor,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://casas.wsu.edu/owl/cose.owl#Gyroscope,GyroscopeSensor,seeAlso,Gyroscope,lov_fiesta-iot,v1-0-2
2236,http://purl.org/iot/vocab/m3-lite#DeltaDewPoint,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#DewPoint,DeltaDewPoint,subClassOf,DewPoint,lov_fiesta-iot,v1-0-2
2237,http://purl.org/iot/vocab/m3-lite#Liter,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#Unit,Liter,subClassOf,Unit,lov_fiesta-iot,v1-0-2
2238,http://purl.org/iot/vocab/m3-lite#MileageTotal,http://www.w3.org/2000/01/rdf-schema#comment,The total distance travelled by the particular vehicle since its initial production.,MileageTotal,comment,The total distance travelled by the particular vehicle since its initial production.,lov_fiesta-iot,v1-0-2
2239,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#Entity,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL1850C30,Entity,subClassOf,ub350bL1850C30,lov_fiesta-iot,v1-0-2
2240,http://purl.org/iot/vocab/m3-lite#FillLevelGasTank,http://www.w3.org/2000/01/rdf-schema#label,Fill Level Gas Tank,FillLevelGasTank,label,Fill Level Gas Tank,lov_fiesta-iot,v1-0-2
2241,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#id,http://www.w3.org/2000/01/rdf-schema#comment,Defines the ID of the Object or Device,id,comment,Defines the ID of the Object or Device,lov_fiesta-iot,v1-0-2
2242,http://purl.org/iot/vocab/m3-lite#SpeedSensor,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL1212C26,SpeedSensor,subClassOf,ub350bL1212C26,lov_fiesta-iot,v1-0-2
2243,http://purl.org/iot/vocab/m3-lite#Temperature,http://www.w3.org/2000/01/rdf-schema#label,Temperature,Temperature,label,Temperature,lov_fiesta-iot,v1-0-2
2244,http://purl.org/iot/vocab/m3-lite#MethaneSensor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,MethaneSensor,type,Class,lov_fiesta-iot,v1-0-2
2245,http://purl.org/iot/vocab/m3-lite#VehiclesPerMinute,http://www.w3.org/2000/01/rdf-schema#label,Vehicles Per Minute,VehiclesPerMinute,label,Vehicles Per Minute,lov_fiesta-iot,v1-0-2
2246,http://purl.org/iot/vocab/m3-lite#CholesterolSensor,http://www.w3.org/2000/01/rdf-schema#comment,Device used to measure the cholesterol level in a system.,CholesterolSensor,comment,Device used to measure the cholesterol level in a system.,lov_fiesta-iot,v1-0-2
2247,http://purl.org/iot/vocab/m3-lite#MilligramPerCubicMetre,http://www.w3.org/2000/01/rdf-schema#comment,It is a density measurement unit.,MilligramPerCubicMetre,comment,It is a density measurement unit.,lov_fiesta-iot,v1-0-2
2248,ub350bL1873C26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,ub350bL1873C26,type,Restriction,lov_fiesta-iot,v1-0-2
2249,http://purl.org/iot/vocab/m3-lite#Visibility,http://www.w3.org/2000/01/rdf-schema#comment,The state of being able to see or be seen.,Visibility,comment,The state of being able to see or be seen.,lov_fiesta-iot,v1-0-2
2250,ub350bL2436C26,http://www.w3.org/2002/07/owl#someValuesFrom,http://purl.org/iot/vocab/m3-lite#Transportation,ub350bL2436C26,someValuesFrom,Transportation,lov_fiesta-iot,v1-0-2
2251,http://purl.org/iot/vocab/m3-lite#SecondAngle,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,SecondAngle,type,Class,lov_fiesta-iot,v1-0-2
2252,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#hasUnit,http://www.w3.org/2000/01/rdf-schema#domain,http://purl.oclc.org/NET/ssnx/ssn#ObservationValue,hasUnit,domain,ObservationValue,lov_fiesta-iot,v1-0-2
2253,http://purl.org/iot/vocab/m3-lite#hasSoundSource,http://www.w3.org/2000/01/rdf-schema#range,http://purl.org/iot/vocab/m3-lite#SoundSource,hasSoundSource,range,SoundSource,lov_fiesta-iot,v1-0-2
2254,http://purl.org/iot/vocab/m3-lite#GramPerCubicMetre,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#Unit,GramPerCubicMetre,subClassOf,Unit,lov_fiesta-iot,v1-0-2
2255,http://purl.org/iot/vocab/m3-lite#LuminousFlux,http://www.w3.org/2000/01/rdf-schema#comment,Luminous Flux is the measure of the perceived power of light.,LuminousFlux,comment,Luminous Flux is the measure of the perceived power of light.,lov_fiesta-iot,v1-0-2
2256,http://purl.org/iot/vocab/m3-lite#Fan,http://www.w3.org/2000/01/rdf-schema#label,Fan Sound Source,Fan,label,Fan Sound Source,lov_fiesta-iot,v1-0-2
2257,http://purl.org/iot/vocab/m3-lite#Lux,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://sweet.jpl.nasa.gov/ontology/units.owl#lux,Lux,seeAlso,lux,lov_fiesta-iot,v1-0-2
2258,http://purl.org/iot/vocab/m3-lite#Ventilation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#ActuatingDevice,Ventilation,subClassOf,ActuatingDevice,lov_fiesta-iot,v1-0-2
2259,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#TagDevice,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,TagDevice,type,Class,lov_fiesta-iot,v1-0-2
2260,http://purl.org/iot/vocab/m3-lite#Millibar,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Millibar,type,Class,lov_fiesta-iot,v1-0-2
2261,http://purl.org/iot/vocab/m3-lite#MobHoPrepSuccRate,http://www.w3.org/2000/01/rdf-schema#label,Handover Preparation Success Rate,MobHoPrepSuccRate,label,Handover Preparation Success Rate,lov_fiesta-iot,v1-0-2
2262,http://purl.org/iot/vocab/m3-lite#AtmosphericPressureSensor,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL1733C26,AtmosphericPressureSensor,subClassOf,ub350bL1733C26,lov_fiesta-iot,v1-0-2
2263,http://purl.org/iot/vocab/m3-lite#PresenceStateDriverCard1,http://www.w3.org/2000/01/rdf-schema#comment,Indicates the presence of the first driver card.,PresenceStateDriverCard1,comment,Indicates the presence of the first driver card.,lov_fiesta-iot,v1-0-2
2264,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#isAssociatedWith,http://www.w3.org/2000/01/rdf-schema#range,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#Service,isAssociatedWith,range,Service,lov_fiesta-iot,v1-0-2
2265,http://www.loa.istc.cnr.it/ontologies/DUL.owl#hasDataValue,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#double,hasDataValue,range,double,lov_fiesta-iot,v1-0-2
2266,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#Coverage,http://www.w3.org/2000/01/rdf-schema#comment,The coverage of an IoT device (i.e. a temperature sensor inside a room has a coverage of that room).,Coverage,comment,The coverage of an IoT device (i.e. a temperature sensor inside a room has a coverage of that room).,lov_fiesta-iot,v1-0-2
2267,http://purl.org/iot/vocab/m3-lite#MobHoExecSuccRate,http://www.w3.org/2000/01/rdf-schema#comment,Handover Execution.,MobHoExecSuccRate,comment,Handover Execution.,lov_fiesta-iot,v1-0-2
2268,http://purl.org/iot/vocab/m3-lite#Day,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#SecondTime,Day,subClassOf,SecondTime,lov_fiesta-iot,v1-0-2
2269,http://purl.org/iot/vocab/m3-lite#BloodPressure,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,BloodPressure,type,Class,lov_fiesta-iot,v1-0-2
2270,http://www.onem2m.org/ontology/Base_Ontology/base_ontology#ThingProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,ThingProperty,type,Class,lov_fiesta-iot,v1-0-2
2271,http://purl.org/iot/vocab/m3-lite#SolarRadiationSensor,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL2330C26,SolarRadiationSensor,subClassOf,ub350bL2330C26,lov_fiesta-iot,v1-0-2
2272,http://purl.org/NET/ssnx/qu/qu#Unit,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Unit,type,Class,lov_fiesta-iot,v1-0-2
2273,http://purl.org/iot/vocab/m3-lite#Temperature,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://openiot.eu/ontology/ns/Temperature,Temperature,seeAlso,Temperature,lov_fiesta-iot,v1-0-2
2274,http://purl.org/iot/vocab/m3-lite#GPSSensor,http://www.w3.org/2000/01/rdf-schema#label,GPS Sensor,GPSSensor,label,GPS Sensor,lov_fiesta-iot,v1-0-2
2275,http://purl.org/iot/vocab/m3-lite#BuildingAutomation,http://www.w3.org/2000/01/rdf-schema#label,Smart Building DOI,BuildingAutomation,label,Smart Building DOI,lov_fiesta-iot,v1-0-2
2276,http://purl.org/iot/vocab/m3-lite#AlarmSystem,http://www.w3.org/2000/01/rdf-schema#comment,An actuator to automatically switch on/off the alarm system.,AlarmSystem,comment,off the alarm system.,lov_fiesta-iot,v1-0-2
2277,http://purl.org/iot/vocab/m3-lite#SpeedInstantaneous,http://www.w3.org/2000/01/rdf-schema#label,Speed Instantaneous,SpeedInstantaneous,label,Speed Instantaneous,lov_fiesta-iot,v1-0-2
2278,http://purl.org/iot/vocab/m3-lite#Place,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#DomainOfInterest,Place,subClassOf,DomainOfInterest,lov_fiesta-iot,v1-0-2
2279,http://purl.oclc.org/NET/ssnx/ssn#madeObservation,http://www.w3.org/2002/07/owl#inverseOf,http://purl.oclc.org/NET/ssnx/ssn#observedBy,madeObservation,inverseOf,observedBy,lov_fiesta-iot,v1-0-2
2280,ub350bL380C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL380C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
2281,ub350bL2234C30,http://www.w3.org/2002/07/owl#onClass,http://purl.org/NET/ssnx/qu/qu#Unit,ub350bL2234C30,onClass,Unit,lov_fiesta-iot,v1-0-2
2282,http://purl.org/iot/vocab/m3-lite#ElectricField,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://qudt.org/vocab/quantity#ElectricField,ElectricField,seeAlso,ElectricField,lov_fiesta-iot,v1-0-2
2283,http://purl.org/iot/vocab/m3-lite#ElectricField1800MHz,http://www.w3.org/2000/01/rdf-schema#comment,A field of force associated with a moving electric charge equivalent to an electric field and a magnetic field at right angles to each other and to the direction of propagation. Applied to the 1800 MHz UHF band.,ElectricField1800MHz,comment,A field of force associated with a moving electric charge equivalent to an electric field and a magnetic field at right angles to each other and to the direction of propagation. Applied to the 1800 MHz UHF band.,lov_fiesta-iot,v1-0-2
2284,http://purl.org/iot/vocab/m3-lite#WashingMachine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,WashingMachine,type,Class,lov_fiesta-iot,v1-0-2
2285,http://purl.org/iot/vocab/m3-lite#Traffic,http://www.w3.org/2000/01/rdf-schema#comment,When the source of the sound was traffic.,Traffic,comment,When the source of the sound was traffic.,lov_fiesta-iot,v1-0-2
2286,http://purl.oclc.org/NET/ssnx/ssn#attachedSystem,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty,attachedSystem,type,ObjectProperty,lov_fiesta-iot,v1-0-2
2287,ub350bL2396C26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,ub350bL2396C26,type,Restriction,lov_fiesta-iot,v1-0-2
2288,http://purl.org/iot/vocab/m3-lite#PHSensor,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL448C26,PHSensor,subClassOf,ub350bL448C26,lov_fiesta-iot,v1-0-2
2289,http://purl.org/iot/vocab/m3-lite#SunPositionElevation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#QuantityKind,SunPositionElevation,subClassOf,QuantityKind,lov_fiesta-iot,v1-0-2
2290,http://purl.org/iot/vocab/m3-lite#Hour,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Hour,type,Class,lov_fiesta-iot,v1-0-2
2291,http://purl.org/iot/vocab/m3-lite#RotationalSpeedEngine,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#RotationalSpeed,RotationalSpeedEngine,subClassOf,RotationalSpeed,lov_fiesta-iot,v1-0-2
2292,http://purl.org/iot/vocab/m3-lite#HeartBeatSensor,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL2154C26,HeartBeatSensor,subClassOf,ub350bL2154C26,lov_fiesta-iot,v1-0-2
2293,ub350bL2171C26,http://www.w3.org/2002/07/owl#someValuesFrom,http://purl.org/iot/vocab/m3-lite#BuildingAutomation,ub350bL2171C26,someValuesFrom,BuildingAutomation,lov_fiesta-iot,v1-0-2
2294,http://purl.org/iot/vocab/m3-lite#Percent,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Percent,type,Class,lov_fiesta-iot,v1-0-2
2295,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#hasUnit,http://www.w3.org/2000/01/rdf-schema#domain,http://purl.oclc.org/NET/ssnx/ssn#Sensor,hasUnit,domain,Sensor,lov_fiesta-iot,v1-0-2
